ID,Score,Review
404,1,Worst product I have ever purchased!Worst product I have ever purchased and Electrolux customer care was woeful! Good guys reused to replace it and made me call Electrolux myself to try and get resolution which was a waste of time too. They absolutely didn't care at all.... Be warned and don't buy Electrolux anything!
405,1,"This is nowhere near silentMy admin person bought this about 2 years ago after I said I wanted a quiet vacuum cleaner at work. Unfortunately, it was neither quiet nor a very good vacuum cleaner. To be fair, she was not to know this based on what this machine was said to do.
It was always too loud for me. I could hear it being used through my treatment room door at work. I used to have an Electrolux UltraSilencer and could never hear that through the door- so I will go back to that one. But my admin person liked using the SilentPerformer and she was the one doing the cleaning so I didn't really worry too much. However, now it's just me at work and I'm back to doing the cleaning (!) and this is a very noisy machine, moreso when you use the powerhead. So I use the all-floors head instead. The clean isn't as good, but at least I still have my hearing when I've finished vacuuming.

This is used on carpet and linoleum and tiles. There is probably a fair matter of dust that is walked in by my patients but this machine should be able to deal with that. It used to do a better job cleaning 2 years ago and it only gets used 2-3 times a week on average for maybe 10-15 minutes each time. The suction is getting worse. It doesn't matter if you clean the filters. This machine does NOT last the test of time. It is past the warranty date so I can't do anything about that. I just don't think it's made well. Perhaps being used in a less dusty environment may have suited the machine better?

The extension piece on the wand now gets stuck and is almost impossible to click into place after I finally manage to get it to extend. I am not 4ft tall and I don't want to bend terribly to vacuum! It even has some trouble unclipping at the head unit when I take it off to get into corners. And the back of the head struggles to glide into place on the side of the machine when you put it away now. It used to be absolutely fine to handle - but in just 2 years the ease of use has gone from good to bad.

It's very easy to unclip the dust catcher...but it makes a mess when you empty it. I really do prefer bags. It also overheats. And the cord is not long enough - and pops out of powerpoints at the slightest tug. I really am struggling to find anything good about this machine! Basically, it is NOT anywhere near silent. Noisy, in fact. I have to say, I think they lied about that one (not that I have a sound level meter to check...) but it's always been quite noisy. Now, 2 years on, it just feels like a hunk of junk.

I think a vacuum cleaner should last better than this. And I don't think it should have the word 'silent' anywhere in its name. The only way it's anywhere near vaguely 'quiet' is if you don't use the powerhead and you've got it on very low suction. And then it doesn't vacuum properly anyway! So really, there's no point to this machine. For the price, I've used far better and far quieter vacuum cleaners."
406,1,Best invest in a expensive vacuumHad this vacuum for only a week & already it overheats and stops working for long periods. On top of that it doesn’t clean my carpet as good as my old one (German).
407,1,"Started off greatStarted off as a great unit, I think I have had it a year now and suction is not what it was...I got this after a Hoover I had at 14 months old had the filter come off and block the suction. I am starting to think this is doing the same. How can I get a good vacuum that isn't going to cost me an arm and leg and work for more than a year or two...!"
408,1,"Neither Quiet nor Good PerformerShops urge consumers to post reviews immediately after buying. This is idiotic and I guarantee 90% of the reviews here have been posted within the first month of acquisition. They do this in order to push as many units through the door as possible by people reading 'positive' reviews of goods which have been owned for usually a matter of days.
I have had this vacuum cleaner now for 18 months. It is not particularly quiet; pretty much average as per noise levels. The worst thing about it is that the performance gets steadily worse over the months till when you get to this stage the suction is about nil. The design is poor: the release switch for wand extension has to be pushed up toward the body instead of the more natural movement of down toward the head. It overheats if you try to pick up anything larger than a couple of centimetres and you must allow it to cool down overnight. So basically it does not do what it says it does on both of these selling points.

I would not recommend buying this vacuum cleaner unless you want your life to become an endless cycle of buying a new vacuum cleaner every 18 months."
409,1,"Not too silent for price to payNot too silent for price to pay, this Vac was really good performer till the warranty went on, Literally one day after the warranty finished harvey norman did not want to respond us. First thing they told when we called was to ask us how we have cleaned machine, they asked us to bring machine to store , upon bringing the machine to store. Store always found something wrong with how we have maintained the machine but never bothered to helps us professionally clean the machine. Machine is still the same noisy, low on the suction and unable to perform."
410,1,"Extremely Hard to use this Cleaner on cut pile 100% Nylon CarpetSuction is great. While not a Silent-Performer as Electrolux purports, it is significantly quieter than the noisy Dyson we used to have. The cleaner is VERY hard to push over a 100% cut pile nylon carpet, so that if you're considering buying one for this purpose, then I suggest you chose another brand. Nylon carpet is subject to shading, where the surface appears to be of different shades. The cleaner leaves to track marks over the carpet from the 4 roller wheels on the head, making the inherent shading more noticeable.
Their is no crevice tool provided & the dual-purpose accessory brush/small head provided is next to useless.

When the hose is turned around to change direction of cleaning, it tends to knock the speed controller into the ""off"" position, which is annoying.

In summary. I am very disappointed with the cleaner, and therefore can't recommend."
411,1,"Waste of moneyThis model must have been designed by someone who has never vacuumed. Great to use if you've already done a thorough sweep and mop of your floors. Continually gets blocked by anything larger than a lentil. I find the cord too short, not very easy to manoeuvre and it's cumbersome to pack away. Vacuuming is already a chore and using this cleaner makes it thoroughly unbearable. One star for being made from recycled plastic."
412,1,I'd heard about the on switch problemsI was expecting great stuff after ordering this model. My mother who was a fanatical dutch cleaner who over the years always swore by the electrolux brand. Unfortunately my brand new model won't even switch on. Sooo disappointed .... even more so after talking with the customer help line. They directed me to look for a turn on button on the hose handle. I felt like a fool when i could not find a turn on button on the hose handle but was relieved that another witness also could not see this suggested button as there is not one!
413,1,2nd use shutdownWe bought this due to its size not so clunky as our old one and we trusted the Electrolux brand name. But for 2nd time after 30mins or so of 'normal' house vacuuming when I switch off to move rooms...it won't switch on again! hopeless. Thought due to overheating? But I have 2 floors to clean. I don't have time to let the thing cool down and for $300+ ---I shouldn't have to.
414,1,"Didn't last long !This was purchased as a replacement for a dead vac. It is quite a neat tidy design that does not topple over or turn upside down when towing it around, as many do (Dyson et al)
First comment is that it is nearly impossible to pick it up- there is a handle on top that does not seem to move and traps the knuckles or snaps one's finger nail if you try to use it. I am pretty good with mechanical items but I cannot find how to fold it up.

Second- after the first whizz round the house the brush had a lot of hair ravelled round it and had become wuite stiff to turn. The second use I ran over a Kirby grip (Bobby pin) Suddenly the turbine in the head sounded like a chainsaw. I wanted to remove the brush to clean it but found that it is held by 6 security scews, 2 of which are hidden under the wheels. Then the moulding has to be prised apart with a knife. Just the thing for the busy house person !

The turbine is a weedy little item with single-ended blades. The Kirby grip had snapped one blade off so now the whole head vibrates badly.

The persons that design these things obviously have no idea how they are used in real life. A Kirby grip !What would a 4-spot piece of Lego done to this turbine? Total carnage that's what. This was really the second time it was switched on and used, and I don't have a hope of a warranty return- ""Oh, maam, you should check the floor before you vacuum.

Bring back the Hoover Junior."
415,1,"DisappointedBought a Electrolux vacuum cleaner many years ago and was brilliant. This latest one I can not bag enough. If you don't clean all three filters just about everytime you use it, it has the sucking power of a straw. Sent it back because power button wouldn't work which was fixed. Don't waste your money buy a cheap one from Kmart it will do same job. It is that pathetic I will never buy an Electrolux product again."
416,1,"Worked well for 2 weeks, now uselessElectrolux silent Performer
Seemed good for the first few weeks, then lost most of the suction. Had to pay $60 for new filter , worked okay again for a few weeks, now back to useless. Only a few months old, and not cheap. Expected better. Would not recommend at all."
417,1,"TerribleI have had the indigo and the chilli red , both are terrible . I have just purchased a shark detect pro and it is the best vacuum I have owned"
418,1,"Worked fine for 4 months and then went kaput!I got this from the Good Guys and it worked well for just a few months. Like the other reviews mentioned, the suction stopped working and the unit would turn off on its own randomly. Cleaned the filters, roller etc but it made no difference. Dirt would also fall out of it when you turned it off. The light on the swivel head also stopped working. Pretty pathetic - cost over $300 and only lasts 4 months. Surely this is not right?"
419,1,"Wish I had paid attention to the reviewsI bought this vacuum in May this year. I had the previous model which was still going and needed another stick vacuum. Well, as others have said, all good for 6 months then it stopped a couple of times. I wondered if I had touched the button. But now, a month later, it just stops all the time and is not suctioning. Cleaned everything inside it but that is not the problem. When it stops dirt falls out the foot. Have to turn it on 3 times just to vacuum the ensuite. So taking it back to the good guys. Stay tuned.
Do not bother buying this vacuum! Obviously has a manufacturer fault since others have the same problem."
420,1,"Do not buy this productFull changed battery won’t lasting as specified. They say on low power, battery lasts 50 minutes but it doesn’t.
Low power = zero suction power
Brush doesn’t cut stuck hair/fibre on brush as per specifications but it stops picking stuff the floors, especially carpet area
Very bad product from this brand"
421,1,"id give this zero if i could. do not waste your moneyit would turn off after a few minutes use right from then start. i had it ""repaired"" under warranty within a few months with no difference even though the guy said that it now worked. despite cleaning the hose, cannister, filters.. it makes no difference. it does not even have suction. good guys and electrolux were of no assistance what so ever. a total waste of money. it has been sitting there unused for a year since i got it back pulled it out today to do a quick clean and it does not work."
422,1,"Would not recommend this machine. Do not buy it. No battery replacementRecently bought the machine in Dec 2022. Unfortunately, I was told by the girl at Electrolux centre today that there is no replacement for the battery after the 2 years warranty. I spent $349 on a machine that will only last 2 years. Very expensive to me. Would not recommend this machine to anyone if no battery replacement as it will be useless . Very disappointed."
423,1,"Thought I was getting a good deal!Simply went shopping to buy a replacement for my faithful ErgoRapido stick vacuum, which was still working after many years, but had lost the screw holding the handle together. I was impressed by the stronger suction of the next model up - Pure Well Q7. First time I used it, it kept switching itself off every couple of minutes. Thinking it was something that I was doing wrong, I persevered. Next time I used it I tried vacuuming up some uncooked rice that I had spilled on the kitchen tiles. I noticed that it stopped suctioning after picking up a bit of the rice. Decided to empty the canister - no rice at all in it. The rice had not got past the hose leading to the canister. Pulled it apart and managed to clear the rice from the hose and although the suction returned, the machine kept on turning itself off every few minutes. I decided to return it and go back to my original choice of ErgoRapido and I couldn't be happier. If this one lasts as long as my previous ErgoRapido I will be a very happy person. I have also found that the ErgoRapido is much easier to empty and clean than the Pure Well Q7."
424,1,"Didn't last not even the 12mth warranty periodI use it my car mats, the car boot, the plastic surface under the car mats and to clean the tiled area.
Now there's no suction, it also turns off. Just as I was beginning to like it. I was even thinking of buying one for the tiled area in the house lucky I didn't.
My cheap house vaccum cleaner which I bought for 59 dollars has lasted for 5 years and the Electrolux which is supposed to be a good brand cost more and didn't last 12months."
425,1,"Not fit for purposeWorked okay for 12 months, but then started cutting out every half a minute, leaves junk everywhere when you switch it off, suction got lower and lower as the months went on and cleaning the canister didn't help that, now it doesn't work at all. Absolute piece of rubbish. Can't believe they want 600 bucks for this turkey now. I'm glad I didn't pay the 500 they wanted at the time"
426,1,"Worst vacuum cleanerI bought this vacuum cleaner in March this year thinking it’s the higher model of the last one we had so should be better! Biggest mistake thinking that! Basically from day one it’s been an issue vacuuming, keeps stopping after a minute of vacuuming! First we thought it needs emptying, cleaning or hair is stuck or a combination of all these things together! Tried everything possible to get it not to keep stopping but nothing helps! Spent 3 months getting frustrated and thanks to the lockdown not being able to return it sooner! Now when I took it back to the good guys they’ve said I just have warranty to fix it!!! I don’t want to be stuck with this vacuum cleaner! I should have the choice of what I want to do with it! Now because of this I have to wait at least 2 weeks to get it fixed! How ridiculous! So first I get a shot product then I have yo wait to get it fixed and be without a vacuum cleaner as well!!! I don’t recommend this vacuum cleaner to anyone unless you want add frustration in your life! You buy a stick vacuum cleaner to make life easier and quicker not frustrating and take forever to get your houses cleaned because of the amount of time you spending cleaning the damn vacuum cleaner to get it to work! Just really not happy with it! Electrolux when you make products make them so they are not faulty and stand by them rather than forcing your customers to keep the damn thing in g if they are so unhappy with it!!!"
427,1,"Dead after 9 months of usePurchased this a year ago. Was pretty good for a month and then stopped picking up hair and dirt. It now stops working after 5 minutes. I contacted Electrolux and they suggested it should be left for three hours due to over heating. Sadly there is no replacement warranty. We have been told to drop it off with a service agent, which will mean we have no vacuum for an unknown length of time. I will not be purchasing another Electrolux as a replacement. Best to avoid this vacuum."
428,1,"Do not buyI bought this from Appliances online and the powerhead continues to stop working and jam. The other head does not work effectively on carpet, it is useless. Suction isn’t great at all. It’s just an awful machine. Electrolux were meant to send me out a replacement head but have not done so and it’s been months. Will never ever buy this brand again. Over $200 and it’s a lemon. Customer service also tends to reflect quality, or lack of, vacuum"
429,1,"DisappointingWas a great machine for 2 years. Light, easy to use, good suction. Suddenly it started overheating and switching off. Cleaned filters, but still no good. Won't be getting another. Retrieved my 21 yo Meile from the garage."
430,1,"Poor quality productThe vacuum cleaner has good suction but overheats after a short time and you have to wait a least half an hour for it to cool down. I have wooden floors and a couple of rugs with no pile so not working it very hard. This is without the dust collector filling up. Have tried washing all the filters. This is the second machine. The motor on the first one burnt out while still under warranty.
I have an Electrolux from the 1970's which still works, but it's heavy and scratches the floor dragging it around. They sure have gone downhill."
431,1,2 vacuums just stopped working in under 12 monthsThe first one I purchased on 18/9/20. Worked great until 30/10/20 (just over a month!) when it just stopped mid vacuum and would not start again. Took it back to the Good Guys who after some consultation replaced the vacuum for exact same model on 31/10/21. Today (23/10/21) the replacement did the same thing - stopped mid vacuum and would not start again. So I am back to the Good Guys for a replacement only this time won't be going for the same model - 3 new vacuums in 12 months is a bit much I think Electrolux!
432,1,"Absolute rubbish, I am gobsmacked it gets good reviews!!After our previous electrolux vac cleaner accessories started falling apart just out of warranty, I swore I wouldn't buy another electrolux vacuum. We were looking to spend sub 200 and this cleaner came up at 190 on Good Guys commercial, and for god knows what reason averaged over 4 stars, maybe these people were using a dustpan and broom before?. I started off at nearly 3 stars but by the time I finished vacuuming the house I settled on 1 star. Firstly the Pros: Really good suction, reasonably quiet and very light. Now the Cons: The biggest reason for the rating is the accessories, or more so how they connect to the vacuum, even on our previous Electrolux, the hose and accessories ""clicked"" together, on this vac they just push in, nothing to hold them there other than the tight fit. 2 issues with this, firstly over time with repeated pushing in and out the connections will become loose, no doubt this will happen out of warranty period . Second issue is it is a pain in the butt everytime you want to change the heads (eg from turbo to hard floor) you have to pull the head out of the hose and push the new head in, this wouldn't be an issue if you never use the different heads or the other accessories but when you are changing from carpet to hard floor 2 or 3 times during a clean, it's a pain. Also at least once the combination hard/soft floor head came out because I hadn't pushed it in hard enough. So that's not my opinion, if you have different floors and want to use eg the upholstery brush, it's going to be more difficult than a vac with click on accessories, even our previous electrolux, which was cheaper, had click on accessories and hose fittings (the hose fitting into the vac is click in type, ironically this is the one fitting you never need to change, what the ???????
The ""turbo"" head sounds impressive but if you put your hand under it the suction is almost non existent, I was suspect when it glided over the carpet with almost no resistance, it is useless.
So on to the thing that just annoyed me: every time you vacuum up a small hard item, the ""cyclone"" gimmick causes it to whizz around making a noise akin to the local red cross volunteer rattling the change tin. Although the dust catcher was nearly empty, I had to empty it twice to avoid going insane. I now regret taking notice of the reviews and am returning it to the Good Guys. (of course, they wouldn't take it back, no worries, hello Harvey Norman)
UPDATE 1/1/2021 : At no time did Electrolux try to contact me to talk about or resolve my issue. I gave them 2 weeks to respond prior to publishing this review and I got nothing from them, so the Vacuum cleaner is lousy and so is their customer care !!

UPDATE: I just purchased a Miele C2 compact for 299 from Harvey Norman, so only 50-60 more than the Electrolux. It is like night and day!! The Miele hoses, accessories etc all ""click"" into place, it's quiet, amazing suction and doesn't fall over every 2 minutes . Do not waste your hard earned cash on the electrolux, for the love of god!!"
433,1,"Don't botherThis vacuum cleaner is not very good. It has a turbo head that lacks enough power to turn it properly to clean carpets etc. Also despite being only a few weeks old, our vacuum also started cutting out after a couple of minutes use. The filters etc were clean but it would cut out and not work until it had sat there for a while. Electrolux were not helpful and wanted us to take it to a repair place way over the other side of the city for evaluation."
434,1,"Not happyI use this vacuum on polish floor , carpets and tiles . Sucking and cleaning is acceptable but is very annoying when attachments and pipe comes off on time in use . Vacuum price low and quality also low ."
435,1,"Don't waste your moneyI bought this vacuum 6 weeks ago, at first the suction was great, but now, it wouldn't suck the cream off your coffee. I have spent countless hours cleaning every filter and orifice and still no suction. Paid over 200.00 for what I thought was a good brand but now, I feel it was a waste of money. I have 5 cats and 1 dog and vacuum daily and this cleaner is/was a total waste of money. Very frustrating."
436,1,"Works great until it doesn'tWe bought this vacuum 6 months ago because I accidentally broke our Dyson big ball and it was all that was in stock locally. I imagine it being the perfect vacuum for someone with a lower budget who has no children, lives in a small tiled unit, and is almost never home. However it falls woefully short for our family of 5 (plus ragdoll cat), where 4 are home full-time, 3 are intent on leaving a path of destruction in their wake, and the cat's fluffy hair apparently needs a litre of bin space all to itself. We also have a lot of carpet so possibly our vacuum demands are greater, but it's just something I've never had to think about.
At first I was impressed by the suction, although the poor quality of the attachments was immediately apparent. The whole thing just felt flimsy compared to what I'm used to but wasn't complaining at first because it was so inexpensive and I guess you get what you pay for. It was all downhill from there though and within a month it had almost completely lost suction and the only way to return it was to wash the filter which was not straightforward. I also very quickly realised how tiny the dust bin is as I can't make it past the living area without having to empty it, and the dust bin itself is extremely difficult to empty if anything larger than a 10 cent piece has made its way into the bin as everything gets stuck between the filter and the wall. I have to manually scrape everything out of it by hand about 90% of the time which is not super hygenic. I've tried to make it work because I don't want to be wasteful but I am at my wit's end and am going to be ordering a Dyson cinetic big ball to replace it."
437,1,"Don't buy it!From the first day it has little suction, doesn't even pick up hairs, doesn't pick up anything from carpet.Tiny holder needs emptying every 5 minutes. Wash filters, makes no difference. Waste of money."
438,1,"Don't buy this productNo suction, does not work on hard or carpet floor and no way is it going to pick up dog fur.
In the first few months, I hard to contact the service agents 8 times and even when I sent photos of a part that had broken down, they continually sent the wrong replacement part. I now have 8 parts that are wrong and even though I finally got the right part, after 6 months ( just out of warranty), it has failed again.
After spending nearly $300, I now have to start looking for something else."
439,1,"Don't waste your timePlease don't waste your time and money. Initially seemed to work well, then the power head stopped working. HN were great and replaced with a new vac. Now, 5 months later, its just an exercise in frustration. It does collect dust and fur, as I can find some in the canister, but can't pick up anything like a grain of rice/bit of mud as it's too heavy. Minimal suction at best. Also should mention the strip of foam behind the brush head, simply means you only can use the vac when pushing forward, when you pull the vac back towards you it gets stuck behind the foam strip"
440,1,"High maintenance vacuumPurchased just on 6 months ago. With an older home and minimal power points I liked the idea of not having to drag a cord. I find if I don't clean the filters and clear head it just won't suck, however I am doing this so often than I would ever do on any other vacuum I have owned. Still, suction is not great. Its not as if I have a dirty home and using on anything excessive either. Its such high maintenance! Over $500 worth of waste. I have gone back to using my $40.00 budget vacuum for my own sanity. I wish I had googled reviews before purchasing."
441,1,"Doesn’t even suck up loose hairsIt is nice and light, user friendly. This is what lured me to purchase it as it was half the price of the Dyson with the same power. Biggest regret I ever had. It barely sucks anything on short rugs and carpets. Doesn’t even pick up loose hairs and simple loose dirt. I find it so hard to believe how poor the suction is. It’s ok for tile floor but even this has difficulty in sucking the easiest of loose dirt. This is the worst purchase I have ever made and DO NOT recommend this to anybody. You’re better off with a broom. In this day of technology I can’t understand how this is so poor. Disgusted by this product and will never buy Electrolux again from this experience. Imagine buying a Bentley that has no engine and only works if you release the hand brake and roll downhill."
442,1,Extremely disappointedWe liked the idea of purchasing a stick vacuum given our small home. No cords and ease of use were appealing. The first three months were fine then the rapid deterioration in function set in ie suction reduced and frequent cutting out due to overheating. Now needing to get a service technician whilst the warranty is still active. This is a high maintenance cleaner in terms of cleaning it’s filters and emptying the contents. We generally rate Electrolux products highly but not this one.
443,1,"it sucks, because it doesn't!no suction, not on wooden floors, not on tiles, forget the carpet!! only looks good and easy with navigation. I cannot understand how vacuum cleaner can be sold without its main function"
444,1,"Expected more for the priceI bought the Q9 to replace another Electrolux that I was very happy with. The Pure was purely disappointing. No suction, loud and expensive for what I’ve experienced. I’m going Dyson next, will pay more to get more. Ceramic tile surface, should be an easy surface to vacuum, but was pure work for this cleaner."
445,1,"Do not buyThe filter is difficult to clean and the rollers always get clogged. To top it off, only had it for 3 months and the motor blew up. No longer works. Don't waste your money."
446,1,"What happened to ElectroluxElectrolux used to be such a solid brand, my old vacuum cleaner lasted and was TONS better than this, I got the Electrolux Pure Q9 with the Animal head attachment, which seemed to work at first (although my place was not dirty to be honest, it is brand new and tiled floor so couldn't be easier to clean) however the Electrolux Pure Q9's first troubles started to show when it couldn't even pick up dust / fluff off carpet.
Couldn't clean dust out of my computer, I noticed the suction was just terrible and all filters were clean (it was almost new)

Shortly after this it wouldn't even hold dirt, it would fall out after a vacuum clean when I put it onto the charger (which is completely crap in itself and sometimes falls off onto the floor)

Harvey Norman is selling this for $750! The Kmart $69 Cordless Stick vacuum performs better in reviews and in Choices tests.

What makes it worse is Electrolux demanded I get it repaired and not give me a refund for almost a new product, thankfully Harvey Norman was great when I told them about consumer law, agreed with me and told them my point and gave me a refund.

I'll stay clear of Electrolux in the future with this customer service.

By the way I called Electrolux at first like Harvey Norman advised me to as they have this ""Platinum Service line"" which after 10 days of sending them photos etc via email like they wanted me to across the phone they still haven't replied."
447,1,"A pet vacuum that fails to pick up all but the tiniest amount of dust and hair - awful!This is a warranty replacement from Harvey Norman for a Bosch (the Bosch being amazingly good when working). Suction is appalling and constantly fails to pick up even the smallest pieces of dirt of the floor...most of the time it just goes over leaving it in situ, or flicks it forward for another attempt. Will not pick up small pieces of paper etc. and has been an absolute disappointment and a waste of money. Do not touch with. A barge pole...unless you are only going to be cleaning dust. Shame on you Harvey Norman for selling this."
448,1,"Electrolux Robot Vacs not upto standardAlmost Useless! Gets stuck, falls off the step, get stuck on simple things the other vac does not."
449,1,"Bissell Crosswave pet professional 2223HUsed once. Not suitable for hardwood floors. It has ruined my sydney red gum floors!!! and left permant scatches and marks/lines on it that are very noticeable. I just want to cry... Corded model awkward and heavy. The $450 for this product has now cast me thousands to fix my floors.
COMPLETE RUBBISH DONT WASTE YOUR MONEY.
These are my scratched floors after using this product."
450,1,"Big mistake buying this productBig mistake buying this product, I rather buy a cheap vacuum cleaner from Kmart or an expensive trustworthy brand like dyson. These mid range vaccum cleaners are just not worth your money. I bought a Bissel upright vaccum cleaner, the roller just keep rotating and there is no way to stop it on floors that get scratched from roller. The suction is no good for rugs, it just sucks and chew the rug into the roller head. And on tiles the roller head sucks dirt and rubbish from front, and keep blowing everything out from sides and back of the roller head. The belt that turns the roller in the roller head keeps coming off, between every use I have to pull apart parts and put the belt on Its just not fit for any purpose, highly disappointed with this product and customer service. The customer service will get you to do all sort of things to have you fix the issue, which is a manufacturing problem."
451,1,"Works well but rubber belt breaks easilyI bought this based on reviews in Choice and price as I wanted a turbo head for new carpet. At first I loved it as it cleans really well, and I like seeing the fluff picked up in the inner tube. I also liked that i didn’t have to buy replacement bags. However it is not easy to empty and refit. But the thing that has really disappointed me is how easily the rubber belt breaks. It came with two spares and all three have broken now, after only half a dozen vaccuums. It only has to be slightly too full, or to pick up the thread on the end of a rug for it too struggle, which leads to smell of burning rubber, smoke, and a broken belt. A fire risk too I imagine and the bands require unscrewing 5 screws and a strong arm to replace. Now I have to source new belts. The whole thing is light weight which I thought was great but that is because it is made of very cheap plastic. I don’t recommend."
452,1,"This vacume nearly caused a house fire , one month of using it and the bearings locked up & burnt !Carpet and vinyl ..this product is terrible and shouldn't be sold if it burns out straight away"
453,1,"good suction, poor quality, poor parts availabilityUsed on low pile carpets, mats and tiles. Expect it to fail after about 1 year. Belts melt, smoke and stink, roller brush locks in place. Unable to find replacement parts from various sites in Australia, including from Bissell. The model, while still available, seems unknown to parts sellers. Was good while it lasted, but did not last long."
454,1,"Terrible. I hate itSuction is good. And that's the only good news.
Terrible smell of burning rubber when used on anything except a really flat carpet or floor (hence the 2 spare belts, I assume)

Suction tube blocks up so very little gets through to the canister.

Cord wrapping for storage is cumbersome.

Drops/spits out most of what it picks up, a few inches further on. I'm going back to a Dyson!"
455,1,"Disappointing!Very disappointed in the performance.
The machine is very, very heavy and I couldn't imagine doing a whole house as my arm was tired after one rug and whilst the rugs came up clean they were dripping wet and over 9 hours for them to fully dry was a bit of a pain, not to mention that my rugs are now like wood; they are stiff as boards and I am hoping that they relax so that they don't need to be replaced.
Also, the clean water container is tiny and I had to fill it twice for one rug and then when it runs out there is no warning alarm.
Bit of a waste of $900 unfortunately."
456,1,"Was great then became garbage - twiceLast year, I had this vacuum cleaner replace another Bissell that they no longer stocked which needed to be replaced under warranty. I was very excited getting a completely new fancy machine. Wrong! In April this year it stopped operating properly. Sucked up nothing and spat out anything I tried to vacuum. I finally realised the hose where the bend is at the base of the head had split and therefore there was no suction after that point. Bissell replaced the part and they were very good about doing it- I will give them that; their customer service was fantastic. But mind you it was still under warranty. Well come October it’s done it again. It’s split in the exact same spot on the hose. I am just a 1 person household. I have pets but I don’t vacuum up shards of glass or knives each day. I have no idea how the hose keeps splitting but it’s in the most stupid area to have a bend and it makes it a hunk of junk when it happens because now I’m expected to pay $70 for a head that will have a split hose again in any number of months. Avoid this one."
457,1,"Bissell cannot replace broken hand vacuum on their Pet Hair Eraser model 2907FThe tab which hold the dirt tank to the hand vacuum broke off. Unfortunately Bissell are unable to replace the major part of the machine according to the overseas call centre for Bissell.. I have attached a photo of the broken tab (circled) on your product information booklet which came with the machine.
Also trying to contact Bissell by email or phone is exasperating."
458,1,"Bissell JunkI bought one of these a few years ago. It lasted only as long as the warranty and failed so I binned it. Compounding my error of choice, I bought another. It has lasted less than 2 years and now will not extract water from carpets and rugs. Bissell refuses to honour the warranty as we cannot locate the original receipt from Godfreys and as they are now bankrupt and closing, there is no chance of assistance there. I do have the Logistics packing slip with date and place of purchase but that is unacceptable to Bissell. Two out of 2 failures and I shall not contemplate another Bissell product given the failures and lack of support. Bissell products in my experience have been an expensive learning experience and I would never recommend the brand to anyone. This particular appliance is destined for the Chinese landfill aka council dump. Bunnings, here I come to buy another brand."
459,1,"Needs replacing already…As with other Bissell machines I’ve owned, our Crosswave Pet started making strange sounds only 8 months after purchase.
Took it back to The Good Guys who said the Bissell rep will look at it in the next few days. After a week and no call, I rang only to be told the rep was on holidays. The manager called me back later that day to advise the machine would be replaced. Unfortunately however, they had none in stock but I was assured stock would be arriving within a week.
Another week goes by without a word so I call again. Still no stock. Call Bissell customer service who appear to be overseas. Pretty useless. Told they won’t be getting stock until mid-May.
So now I’ve been a month without being able to use my machine and not sure when one will arrive.
I wonder how long it will be before the replacement machine needs replacing?
For the price they charge, these machines should go the distance, but every one I’ve ever owned dies in less than 3 years. Pretty appalling really."
460,1,"I was starting to love itI used my Crosswave twice, on hard floors. It was brilliant! until it wasn't.
On it's second outing, out of nowhere, it stopped working, tripping the fuse for the house.
I'd overlook this as an anomaly if a replacement had worked properly; but I don't have a replacement - Customer Service has been APPALLING.

I have been told to find (purchase) a box and packing materials sturdy enough to protect this large heavy machine in transit, lug it to the PO, wait 3-4 weeks for a replacement machine. To do this isn't that easy, and I'm not impressed. My bad for buying online, I guess.

But I don't see why Bissell can't adopt the Returns model of other companies : option to 'buy' a replacement which is delivered and the faulty machine collected; money is refunded if original machine is indeed found to be faulty.

C'mon, Bissell - help your customers feel the love!"
461,1,Poor suction - don’t waste your timeI have a large corded Bissell and it’s worth its weight in gold. I got this battery powered unit for quickly cleaning small stains as kids and carpeted dining rooms don’t mix. The suction on this thing is terrible. The carpet was left soaking wet and the stain remained. It struggles to pick up a fraction of the water you spray down. Perhaps it’s my cheap renters carpet and it may work better on a thicker pile but I returned it for a refund and will purchase a smaller corded unit instead.
462,1,"Bissel don't want to honour their warrantyWe bought this vacuum and it was good on our carpet, until the belt broke, this within the warranty period. We ordered a new belt from Bissel and put the new belt on, however the vacuum still didn't work, the rotating brush on the bottom wasn't rotating. We took the vacuum back to where we bought it and they sent it to Bissell for repair. Nearly 6 weeks later we are still without a vacuum cleaner and Bissell are arguing saying it needs a new belt - which has already been replaced by us, which I can prove. Now they want video from the store showing it not working, which they're not happy about. Our next stop will be ACCC ."
463,1,"Useless on hard floorsCheaply made. Very loud, especially on hard floors. Works fairly well on carpet but absolute trash on hard floors. The brush is continuous and therefore flicks everything away when using on hard floors rather than sucking it up. The cord is shorter than I've had on a vacuum cleaner. I bought it for $199 about 6-8 months ago. It is currently $149. Honestly, still not worth it unless you ONLY have carpet and can't find better quality. I suspect this will last a year, maybe 2, before it either falls apart or dies. Would NOT recommend. A previous Bissell - about $300 in 2015 - was MUCH better in every way. This one is a huge disappointment."
464,1,"Ordinary. Won't buy againI have always used Shark uprights and loved them. When my last Shark died, I asked around and was told Bissell was the way to go. Wrong! It's bulky, heavy, difficult to manoeuvre and I actually find the design really flawed. Yes the brush is powerful, but the piece of plastic in the middle means that you have to swipe several times in the same spot to collect everything. I also find the power brush needs cleaning out way too often as the dirt and hair collects in the sides and starts dumping everything back out on the floor. After about 18 months of persisting with this vacuum, im going back to Shark!"
